\,Sensor id,Value 0,Value 1,Value 2  
1.59983E+15,2,27.22251,120.24293,-41.50517
1.59983E+15,1,-0.91653,0.1753,-0.00977
1.59983E+15,2,28.07703,124.8207,-43.45836
1.59983E+15,1,-0.93558,0.13282,-0.11035
1.59983E+15,2,28.99258,129.15433,-45.16739
1.59983E+15,1,-0.93362,0.13233,-0.16309
1.59983E+15,2,30.09125,133.97626,-46.3271
1.59983E+15,1,-0.89505,0.10694,-0.14795
1.59983E+15,2,29.90814,133.91522,-46.08295
1.59983E+15,1,-0.89602,0.10547,-0.17969
1.59983E+15,2,30.64058,137.57744,-46.57125
1.59983E+15,1,-0.90823,0.1045,-0.24024
1.59983E+15,2,30.51851,141.54485,-48.89065
1.59983E+15,1,-0.91995,0.07178,-0.34767
1.59983E+15,2,30.03021,142.88766,-49.80621
1.59983E+15,1,-0.97415,0.07422,-0.33644
1.59983E+15,2,28.93155,130.98544,-45.53362
1.59983E+15,1,-0.98978,0.04395,-0.34913
1.59983E+15,2,26.91733,123.47789,-42.29865
1.59983E+15,1,-0.93411,0.01172,-0.51662
1.59983E+15,2,26.06281,118.90011,-41.32206
1.59983E+15,1,-0.89993,0.01318,-0.41359
1.59983E+15,2,26.24592,118.16767,-40.40651
1.59983E+15,1,-0.85012,0.08838,-0.32325
1.59983E+15,2,27.5277,123.05063,-42.90902
1.59983E+15,1,-0.8384,0.05029,-0.33399
1.59983E+15,2,29.05362,125.43107,-45.04532
1.59983E+15,1,-0.88382,0.04004,-0.41847
1.59983E+15,2,30.64058,130.13092,-46.20502
1.59983E+15,1,-0.83987,0.00146,-0.49513
1.59983E+15,2,30.03021,131.22959,-47.30369
1.59983E+15,1,-0.8511,-0.00732,-0.49855
1.59983E+15,2,29.11466,128.1167,-45.89984
1.59983E+15,1,-0.78713,0.01807,-0.3921
1.59983E+15,2,29.96918,132.20618,-47.91406
1.59983E+15,1,-0.83401,-0.02686,-0.60451
1.59983E+15,2,30.15229,130.43611,-49.19584
1.59983E+15,1,-0.83303,-0.06641,-0.63869
1.59983E+15,2,26.79525,123.05063,-46.02191
1.59983E+15,1,-0.85598,-0.03662,-0.5132
1.59983E+15,2,26.97836,119.32737,-43.58043
1.59983E+15,1,-0.77493,-0.00684,-0.49806
1.59983E+15,2,26.67318,118.22871,-44.37391
1.59983E+15,1,-0.76662,-0.0332,-0.46437
1.59983E+15,2,28.1991,123.11167,-45.04532
1.59983E+15,1,-0.77688,-0.06446,-0.59084
1.59983E+15,2,28.32118,125.73626,-45.59465
1.59983E+15,1,-0.73928,-0.10743,-0.66994
1.59983E+15,2,27.46666,123.23374,-44.1908
1.59983E+15,1,-0.78665,-0.10547,-0.66311
1.59983E+15,2,26.30696,118.717,-41.93243
1.59983E+15,1,-0.73147,-0.09082,-0.61525
1.59983E+15,2,25.45244,112.49123,-39.67406
1.59983E+15,1,-0.69533,-0.0625,-0.56642
1.59983E+15,2,27.40562,118.16767,-40.95584
1.59983E+15,1,-0.67678,-0.06055,-0.56789
1.59983E+15,2,29.1757,126.71285,-44.92325
1.59983E+15,1,-0.66994,-0.07471,-0.62062
1.59983E+15,2,30.21332,133.85418,-46.69332
1.59983E+15,1,-0.64992,-0.12452,-0.71877
1.59983E+15,2,29.29777,136.66189,-48.34132
1.59983E+15,1,-0.64797,-0.18555,-0.88382
1.59983E+15,2,27.64977,127.56737,-45.65569
1.59983E+15,1,-0.63332,-0.21534,-0.9805
1.59983E+15,2,23.43822,114.07819,-41.56621
1.59983E+15,1,-0.6343,-0.19141,-0.87991
1.59983E+15,2,22.0954,110.477,-39.91821
1.59983E+15,1,-0.6343,-0.14209,-0.72951
1.59983E+15,2,22.88888,113.22367,-39.97925
1.59983E+15,1,-0.57277,-0.10498,-0.59328
1.59983E+15,2,25.75762,119.32737,-42.05451
1.59983E+15,1,-0.50099,-0.14795,-0.62893
1.59983E+15,2,28.44325,125.7973,-44.49599
1.59983E+15,1,-0.53371,-0.21485,-0.81887
1.59983E+15,2,29.48088,127.62841,-44.43495
1.59983E+15,1,-0.51711,-0.2378,-0.99222
1.59983E+15,2,27.10044,123.29478,-43.82458
1.59983E+15,1,-0.51662,-0.21094,-0.9888
1.59983E+15,2,24.04859,114.99374,-41.62725
1.59983E+15,1,-0.54347,-0.17627,-0.75979
1.59983E+15,2,25.33036,116.21448,-41.01688
1.59983E+15,1,-0.4087,-0.13819,-0.6299
1.59983E+15,2,26.97836,123.84411,-45.59465
1.59983E+15,1,-0.42384,-0.18848,-0.77932
1.59983E+15,2,30.15229,131.16855,-48.58547
1.59983E+15,1,-0.45997,-0.27198,-1.0181
1.59983E+15,2,29.54192,127.20115,-45.59465
1.59983E+15,1,-0.459,-0.31056,-1.12845
1.59983E+15,2,24.41481,110.17182,-39.91821
1.59983E+15,1,-0.53273,-0.29835,-1.0557
1.59983E+15,2,19.89807,100.83316,-37.35466
1.59983E+15,1,-0.43214,-0.23145,-0.77688
1.59983E+15,2,20.32533,97.1099,-36.80532
1.59983E+15,1,-0.38429,-0.16602,-0.56105
1.59983E+15,2,23.62133,106.69271,-39.18577
1.59983E+15,1,-0.33204,-0.18751,-0.58303
1.59983E+15,2,28.38221,125.309,-45.8388
1.59983E+15,1,-0.29151,-0.26954,-0.79153
1.59983E+15,2,30.76266,138.06574,-49.19584
1.59983E+15,1,-0.27833,-0.31593,-1.04642
1.59983E+15,2,30.39644,139.6527,-48.34132
1.59983E+15,1,-0.28224,-0.31544,-1.13627
1.59983E+15,2,26.30696,126.957,-45.04532
1.59983E+15,1,-0.33009,-0.29102,-1.04837
1.59983E+15,2,24.2317,115.23789,-42.78695
1.59983E+15,1,-0.25929,-0.2837,-0.94436
1.59983E+15,2,25.8797,111.33152,-42.66488
1.59983E+15,1,-0.19434,-0.27003,-0.84964
1.59983E+15,2,27.34458,110.84323,-42.72591
1.59983E+15,1,-0.167,-0.29786,-0.83596
1.59983E+15,2,28.32118,119.63256,-44.86221
1.59983E+15,1,-0.07813,-0.31007,-0.86624
1.59983E+15,2,28.50429,126.34663,-45.22843
1.59983E+15,1,-0.14844,-0.33546,-0.96536
1.59983E+15,2,26.97836,126.16352,-44.37391
1.59983E+15,1,-0.16065,-0.34327,-1.02445
1.59983E+15,2,27.10044,124.27137,-44.86221
1.59983E+15,1,0.0127,-0.3506,-0.92239
1.59983E+15,2,29.72503,119.14426,-44.31288
1.59983E+15,1,-0.0127,-0.35304,-0.89358
1.59983E+15,2,29.78607,117.37419,-43.0311
1.59983E+15,1,-0.00488,-0.29884,-0.80764
1.59983E+15,2,28.99258,123.84411,-45.16739
1.59983E+15,1,-0.02588,-0.31593,-0.81008
1.59983E+15,2,29.90814,131.16855,-46.93747
1.59983E+15,1,-0.04639,-0.40333,-0.9805
1.59983E+15,2,27.46666,129.27641,-46.51021
1.59983E+15,1,0.05811,-0.39405,-1.15433
1.59983E+15,2,28.56532,118.10663,-42.35969
1.59983E+15,1,0.00586,-0.39454,-1.1431
1.59983E+15,2,25.20829,112.06397,-41.32206
1.59983E+15,1,0.0293,-0.31983,-0.85647
1.59983E+15,2,26.91733,115.23789,-42.29865
1.59983E+15,1,0.0376,-0.30909,-0.70608
1.59983E+15,2,30.21332,123.661,-45.04532
1.59983E+15,1,0.03369,-0.36866,-0.79104
1.59983E+15,2,28.01599,133.61003,-47.85302
1.59983E+15,1,0.11328,-0.39503,-0.99368
1.59983E+15,2,29.66399,139.28648,-48.58547
1.59983E+15,1,0.20069,-0.41163,-1.04642
1.59983E+15,2,28.56532,131.71789,-45.65569
1.59983E+15,1,0.03662,-0.47755,-1.24076
1.59983E+15,2,23.92651,118.22871,-42.72591
1.59983E+15,1,0.09033,-0.48195,-1.26566
1.59983E+15,2,18.18903,87.2219,-30.88473
1.59983E+15,1,0.11328,-0.50978,-1.26664
1.59983E+15,2,10.31526,55.36058,-20.02014
1.59983E+15,1,0.08692,-0.53908,-1.40092
1.59983E+15,2,1.03763,17.39555,-6.40889
1.59983E+15,1,0.07129,-0.52638,-1.39409
1.59983E+15,2,-7.26341,-21.11881,6.40889
1.59983E+15,1,0.08789,-0.50734,-1.4058
1.59983E+15,2,-15.32029,-60.1825,21.17985
1.59983E+15,1,0.06055,-0.48341,-1.3267
1.59983E+15,2,-24.35377,-96.92679,34.18073
1.59983E+15,1,0.06055,-0.46632,-1.26176
1.59983E+15,2,-28.99258,-120.48708,43.70251
1.59983E+15,1,0.20704,-0.43263,-1.12259
1.59983E+15,2,-33.32621,-141.17862,51.33213
1.59983E+15,1,0.1709,-0.44044,-1.01907
1.59983E+15,2,-38.33125,-158.51314,58.22932
1.59983E+15,1,0.08301,-0.44679,-1.04007
1.59983E+15,2,-40.10132,-165.22721,63.11228
1.59983E+15,1,0.08789,-0.34132,-0.91556
1.59983E+15,2,-37.78191,-163.94543,60.60976
1.59983E+15,1,0.06983,-0.32814,-0.85159
1.59983E+15,2,-34.42488,-154.24055,57.67998
1.59983E+15,1,0.07422,-0.28956,-0.81252
1.59983E+15,2,-32.95999,-148.13684,53.65154
1.59983E+15,1,0.02295,-0.35108,-0.93509
1.59983E+15,2,-32.89895,-147.28233,51.2711
1.59983E+15,1,-0.05274,-0.34181,-0.94632
1.59983E+15,2,-31.55614,-142.52144,50.17243
1.59983E+15,1,-0.06836,-0.29347,-0.86038
1.59983E+15,2,-29.23673,-131.04648,46.9985
1.59983E+15,1,-0.07862,-0.24757,-0.73977
1.59983E+15,2,-26.00177,-123.59996,43.88562
1.59983E+15,1,-0.18018,-0.27589,-0.77004
1.59983E+15,2,-22.52266,-107.42515,37.5988
1.59983E+15,1,-0.24171,-0.33888,-0.93997
1.59983E+15,2,-22.15644,-101.62664,36.13392
1.59983E+15,1,-0.28077,-0.3838,-1.10013
1.59983E+15,2,-24.53688,-111.08737,39.36888
1.59983E+15,1,-0.17725,-0.35646,-1.04691
1.59983E+15,2,-28.07703,-123.53893,43.27525
1.59983E+15,1,-0.19581,-0.31446,-0.94729
1.59983E+15,2,-28.99258,-132.02307,46.93747
1.59983E+15,1,-0.27833,-0.26905,-0.81057
1.59983E+15,2,-29.66399,-129.0933,46.14399
1.59983E+15,1,-0.21094,-0.23292,-0.70998
1.59983E+15,2,-27.58873,-122.74545,44.12976
1.59983E+15,1,-0.29835,-0.24952,-0.83987
1.59983E+15,2,-25.3914,-117.80145,42.78695
1.59983E+15,1,-0.27296,-0.29102,-0.98538
1.59983E+15,2,-25.8797,-119.32737,42.5428
1.59983E+15,1,-0.28663,-0.28858,-1.04398
1.59983E+15,2,-30.3354,-124.88174,44.12976
1.59983E+15,1,-0.30714,-0.27198,-0.90677
1.59983E+15,2,-28.87051,-127.4453,44.86221
1.59983E+15,1,-0.33058,-0.24024,-0.77102
1.59983E+15,2,-26.79525,-118.717,41.8714
1.59983E+15,1,-0.38331,-0.20118,-0.71194
1.59983E+15,2,-25.63555,-110.35493,38.88058
1.59983E+15,1,-0.43312,-0.21632,-0.8135
1.59983E+15,2,-23.2551,-101.68767,36.31703
1.59983E+15,1,-0.32521,-0.24952,-0.92434
1.59983E+15,2,-23.01096,-104.25123,36.86636
1.59983E+15,1,-0.39357,-0.30421,-1.07181
1.59983E+15,2,-25.45244,-114.87167,40.34547
1.59983E+15,1,-0.42579,-0.28224,-1.08255
1.59983E+15,2,-28.74844,-126.59078,44.74013
1.59983E+15,1,-0.44728,-0.25001,-0.86966
1.59983E+15,2,-28.87051,-134.52559,46.9985
1.59983E+15,1,-0.50441,-0.18165,-0.71535
1.59983E+15,2,-28.99258,-130.80233,45.16739
1.59983E+15,1,-0.46388,-0.16163,-0.63918
1.59983E+15,2,-26.24592,-126.77389,43.88562
1.59983E+15,1,-0.45705,-0.17188,-0.7261
1.59983E+15,2,-24.65896,-119.08322,42.17658
1.59983E+15,1,-0.58156,-0.19337,-0.8887
1.59983E+15,2,-26.18488,-118.16767,41.3831
1.59983E+15,1,-0.626,-0.20118,-0.9053
1.59983E+15,2,-27.58873,-124.69863,42.78695
1.59983E+15,1,-0.66018,-0.18848,-0.85354
1.59983E+15,2,-27.16147,-128.17774,43.58043
1.59983E+15,1,-0.5591,-0.125,-0.71242
1.59983E+15,2,-26.91733,-131.47374,45.28947
1.59983E+15,1,-0.51173,-0.09229,-0.58498
1.59983E+15,2,-26.36799,-124.69863,43.15317
1.59983E+15,1,-0.6382,-0.09619,-0.62697
1.59983E+15,2,-25.8797,-115.11582,40.52858
1.59983E+15,1,-0.68508,-0.11084,-0.67238
1.59983E+15,2,-25.3914,-108.03552,37.84295
1.59983E+15,1,-0.68117,-0.14356,-0.71487
1.59983E+15,2,-25.33036,-111.33152,37.53777
1.59983E+15,1,-0.75979,-0.14991,-0.75735
1.59983E+15,2,-25.57451,-118.28974,40.34547
1.59983E+15,1,-0.68606,-0.13868,-0.74612
1.59983E+15,2,-26.12384,-126.34663,43.70251
1.59983E+15,1,-0.61623,-0.09864,-0.62404
1.59983E+15,2,-27.77184,-126.10248,43.76354
1.59983E+15,1,-0.69338,-0.07178,-0.58303
1.59983E+15,2,-28.6874,-123.35582,42.42073
1.59983E+15,1,-0.77834,-0.07324,-0.57326
1.59983E+15,2,-27.40562,-116.88589,39.79614
1.59983E+15,1,-0.76418,-0.08887,-0.62062
1.59983E+15,2,-25.57451,-115.11582,39.30784
1.59983E+15,1,-0.76272,-0.10645,-0.73049
1.59983E+15,2,-26.42903,-123.72204,43.39732
1.59983E+15,1,-0.73342,-0.10352,-0.71731
1.59983E+15,2,-28.32118,-131.83996,45.71673
1.59983E+15,1,-0.80569,-0.03906,-0.56398
1.59983E+15,2,-28.80947,-128.17774,45.16739
1.59983E+15,1,-0.79495,-0.00146,-0.47072
1.59983E+15,2,-27.28355,-125.91937,42.72591
1.59983E+15,1,-0.7637,-0.00146,-0.37696
1.59983E+15,2,-25.26933,-116.03137,37.96503
1.59983E+15,1,-0.8052,-0.04151,-0.55422
1.59983E+15,2,-23.2551,-115.11582,38.39228
1.59983E+15,1,-0.8135,-0.08155,-0.71487
1.59983E+15,2,-27.0394,-125.67522,43.45836
1.59983E+15,1,-0.91849,-0.02393,-0.66555
1.59983E+15,2,-28.56532,-132.93863,46.81539
1.59983E+15,1,-0.87161,0.03223,-0.5049
1.59983E+15,2,-30.57955,-136.845,47.79199
1.59983E+15,1,-0.772,0.05274,-0.26807
1.59983E+15,2,-28.93155,-134.09833,45.59465
1.59983E+15,1,-0.83743,0.05322,-0.24268
1.59983E+15,2,-26.73421,-126.16352,42.90902
1.59983E+15,1,-0.87747,0.00195,-0.3882
1.59983E+15,2,-26.67318,-121.95196,42.05451
1.59983E+15,1,-0.97024,-0.01318,-0.50295
1.59983E+15,2,-28.26014,-124.88174,43.58043
1.59983E+15,1,-0.89798,0.02051,-0.4131
1.59983E+15,2,-29.8471,-132.87759,46.38813
1.59983E+15,1,-0.8638,0.05371,-0.3047
1.59983E+15,2,-28.80947,-135.92944,47.4868
1.59983E+15,1,-0.89895,0.09619,-0.22608
1.59983E+15,2,-29.96918,-131.77892,45.8388
1.59983E+15,1,-0.91165,0.12549,-0.0835
1.59983E+15,2,-27.28355,-124.21033,43.88562
1.59983E+15,1,-0.87112,0.08399,-0.26563
1.59983E+15,2,-25.57451,-121.5247,42.23762
1.59983E+15,1,-0.90237,0.04199,-0.4507
1.59983E+15,2,-28.01599,-125.85833,43.33628
1.59983E+15,1,-1.06546,0.09766,-0.31593
1.59983E+15,2,-30.15229,-133.67107,46.69332
1.59983E+15,1,-0.94388,0.13477,-0.15918
1.59983E+15,2,-29.05362,-135.99048,47.79199
1.59983E+15,1,-0.81545,0.1294,-0.11573
1.59983E+15,2,-29.1757,-131.47374,45.47258
1.59983E+15,1,-0.88821,0.14209,-0.05469
1.59983E+15,2,-27.83288,-122.13507,43.33628
1.59983E+15,1,-0.95413,0.12354,-0.17432
1.59983E+15,2,-25.75762,-116.64174,40.95584
1.59983E+15,1,-1.0098,0.09619,-0.24854
1.59983E+15,2,-26.97836,-122.68441,42.84799
1.59983E+15,1,-0.96585,0.10547,-0.22852
1.59983E+15,2,-28.56532,-132.26722,48.03613
1.59983E+15,1,-0.93509,0.14356,-0.19288
1.59983E+15,2,-30.21332,-136.23463,48.03613
1.59983E+15,1,-0.91458,0.19385,0.02246
1.59983E+15,2,-29.60295,-133.48796,46.14399
1.59983E+15,1,-0.88821,0.21339,0.08057
1.59983E+15,2,-27.34458,-128.84915,44.74013
1.59983E+15,1,-0.88772,0.16895,-0.01025
1.59983E+15,2,-27.40562,-124.63759,43.15317
1.59983E+15,1,-0.99661,0.15674,-0.10352
1.59983E+15,2,-28.44325,-128.17774,44.43495
1.59983E+15,1,-1.01175,0.17432,-0.00781
1.59983E+15,2,-29.54192,-132.93863,46.81539
1.59983E+15,1,-0.91214,0.2295,0.14795
1.59983E+15,2,-27.40562,-132.51137,46.20502
1.59983E+15,1,-0.84378,0.24659,0.17432
1.59983E+15,2,-27.5277,-128.23878,44.00769
1.59983E+15,1,-0.87796,0.21339,0.13428
1.59983E+15,2,-27.46666,-123.35582,42.66488
1.59983E+15,1,-0.98099,0.22608,0.19727
1.59983E+15,2,-26.91733,-117.49626,41.68828
1.59983E+15,1,-0.95267,0.23145,0.15284
1.59983E+15,2,-25.02518,-116.76382,41.19999
1.59983E+15,1,-0.92337,0.24805,0.22803
1.59983E+15,2,-24.78103,-118.35078,41.56621
1.59983E+15,1,-0.84133,0.22217,0.10205
1.59983E+15,2,-25.14725,-123.41685,43.58043
1.59983E+15,1,-0.90725,0.20508,0.08301
1.59983E+15,2,-28.74844,-128.29981,45.22843
1.59983E+15,1,-0.97073,0.26661,0.28077
1.59983E+15,2,-29.41984,-131.96203,47.79199
1.59983E+15,1,-0.86966,0.26075,0.27003
1.59983E+15,2,-29.66399,-133.0607,47.60887
1.59983E+15,1,-0.82278,0.23585,0.21973
1.59983E+15,2,-30.45747,-139.10337,49.25687
1.59983E+15,1,-0.90677,0.31202,0.44288
1.59983E+15,2,-27.83288,-125.00381,46.08295
1.59983E+15,1,-0.89114,0.35499,0.42921
1.59983E+15,2,-25.51347,-116.58071,40.52858
1.59983E+15,1,-0.84573,0.25831,0.34913
1.59983E+15,2,-25.02518,-111.63671,39.18577
1.59983E+15,1,-0.90628,0.33204,0.4546
1.59983E+15,2,-23.13303,-106.38752,39.55199
1.59983E+15,1,-0.86868,0.29444,0.28468
1.59983E+15,2,-23.92651,-113.04056,37.96503
1.59983E+15,1,-0.83694,0.23438,0.28126
1.59983E+15,2,-25.69658,-122.013,43.0311
1.59983E+15,1,-0.8179,0.3169,0.3672
1.59983E+15,2,-27.77184,-127.68944,45.28947
1.59983E+15,1,-0.80813,0.42726,0.8843
1.59983E+15,2,-23.43822,-102.35908,36.80532
1.59983E+15,1,-0.70656,0.4922,0.90725
1.59983E+15,2,-13.24503,-67.32383,22.94992
1.59983E+15,1,-0.69192,0.45607,0.91116
1.59983E+15,2,-5.61541,-24.78103,8.05689
1.59983E+15,1,-0.76955,0.45412,0.90725
1.59983E+15,2,4.39467,14.832,-5.79852
1.59983E+15,1,-0.82669,0.46583,0.94827
1.59983E+15,2,12.02429,51.69836,-18.73836
1.59983E+15,1,-0.74368,0.43507,0.81887
1.59983E+15,2,20.20325,87.83227,-30.76266
1.59983E+15,1,-0.70217,0.36183,0.66652
1.59983E+15,2,25.51347,117.13004,-41.07791
1.59983E+15,1,-0.71291,0.37306,0.61916
1.59983E+15,2,29.8471,139.77477,-48.52443
1.59983E+15,1,-0.81448,0.33058,0.55373
1.59983E+15,2,33.57036,153.69121,-55.90991
1.59983E+15,1,-0.81887,0.29054,0.41652
1.59983E+15,2,33.57036,159.85595,-56.15406
1.59983E+15,1,-0.77883,0.26856,0.36622
1.59983E+15,2,34.91317,162.72469,-56.52028
1.59983E+15,1,-0.80276,0.22999,0.19874
1.59983E+15,2,34.54695,158.69625,-56.21509
1.59983E+15,1,-0.89895,0.25636,0.24805
1.59983E+15,2,33.20414,151.06662,-53.16324
1.59983E+15,1,-0.9136,0.2129,0.10889
1.59983E+15,2,31.00681,141.17862,-48.95169
1.59983E+15,1,-0.87503,0.18848,0.11426
1.59983E+15,2,29.54192,128.84915,-44.1908
1.59983E+15,1,-0.93997,0.24512,0.12549
1.59983E+15,2,27.77184,121.5247,-41.07791
1.59983E+15,1,-0.97464,0.25489,0.09033
1.59983E+15,2,25.57451,114.99374,-40.28443
1.59983E+15,1,-0.95706,0.20899,-0.00635
1.59983E+15,2,23.68236,108.64589,-38.27021
1.59983E+15,1,-0.99368,0.23731,0.12598
1.59983E+15,2,23.7434,107.36412,-37.35466
1.59983E+15,1,-0.92972,0.25098,0.11817
1.59983E+15,2,25.63555,112.97952,-40.2234
1.59983E+15,1,-0.86526,0.22608,0.13868
1.59983E+15,2,26.61214,123.661,-44.61806
1.59983E+15,1,-0.90677,0.26319,0.1919
1.59983E+15,2,30.21332,131.35166,-46.63228
1.59983E+15,1,-0.98148,0.23096,0.02686
1.59983E+15,2,29.54192,133.91522,-49.37895
1.59983E+15,1,-0.97415,0.13819,-0.1084
1.59983E+15,2,28.13807,132.14515,-48.6465
1.59983E+15,1,-0.94827,0.18018,-0.04785
1.59983E+15,2,28.01599,125.91937,-46.38813
1.59983E+15,1,-0.96146,0.20753,0.04981
1.59983E+15,2,28.26014,124.69863,-46.81539
1.59983E+15,1,-0.94485,0.146,-0.0708
1.59983E+15,2,26.06281,123.661,-46.3271
1.59983E+15,1,-0.95413,0.13379,-0.0708
1.59983E+15,2,25.69658,119.93774,-44.1908
1.59983E+15,1,-0.9639,0.14063,0.00293
1.59983E+15,2,26.97836,120.18189,-42.97006
1.59983E+15,1,-0.94925,0.16407,0.01758
1.59983E+15,2,27.95495,118.96115,-42.60384
1.59983E+15,1,-0.92825,0.14844,-0.0376
1.59983E+15,2,28.6874,119.93774,-42.05451
1.59983E+15,1,-0.91702,0.13428,-0.11963
1.59983E+15,2,27.71081,125.00381,-44.00769
1.59983E+15,1,-0.91116,0.11866,-0.10401
1.59983E+15,2,26.49007,128.29981,-45.28947
1.59983E+15,1,-0.91556,0.13526,-0.06738
1.59983E+15,2,29.54192,129.94781,-45.04532
1.59983E+15,1,-0.92141,0.11573,-0.17481
1.59983E+15,2,27.95495,136.23463,-46.9985
1.59983E+15,1,-0.91946,0.10303,-0.21436
1.59983E+15,2,29.54192,136.96707,-46.93747
1.59983E+15,1,-0.91946,0.11377,-0.20606
1.59983E+15,2,28.99258,137.5164,-46.51021
1.59983E+15,1,-0.88723,0.1167,-0.23536
1.59983E+15,2,30.76266,142.27729,-48.82962
1.59983E+15,1,-0.84768,0.01123,-0.51662
1.59983E+15,2,26.24592,132.63344,-47.42576
1.59983E+15,1,-0.91751,-0.00977,-0.52492
1.59983E+15,2,23.62133,125.309,-43.33628
1.59983E+15,1,-0.92923,0.04004,-0.44386
1.59983E+15,2,24.84207,122.013,-41.19999
1.59983E+15,1,-0.87356,0.0542,-0.34718
1.59983E+15,2,25.75762,116.94693,-40.34547
1.59983E+15,1,-0.85647,0.09326,-0.29395
1.59983E+15,2,29.35881,120.97537,-40.83377
1.59983E+15,1,-0.83938,0.06055,-0.44581
1.59983E+15,2,27.77184,128.48292,-45.71673
1.59983E+15,1,-0.84573,-0.01074,-0.43458
1.59983E+15,2,27.22251,127.68944,-45.65569
1.59983E+15,1,-0.8804,0.03565,-0.49318
1.59983E+15,2,29.54192,130.31404,-45.47258
1.59983E+15,1,-0.81301,0.01025,-0.51613
1.59983E+15,2,29.1757,130.37507,-47.30369
1.59983E+15,1,-0.84426,0.02686,-0.52589
1.59983E+15,2,30.21332,129.58159,-46.63228
1.59983E+15,1,-0.77932,0.0127,-0.54299
1.59983E+15,2,29.48088,128.48292,-47.60887
1.59983E+15,1,-0.80764,-0.03662,-0.51711
1.59983E+15,2,27.40562,124.1493,-46.51021
1.59983E+15,1,-0.84817,-0.05713,-0.62795
1.59983E+15,2,26.91733,119.08322,-44.25184
1.59983E+15,1,-0.79543,-0.05322,-0.63967
1.59983E+15,2,26.30696,119.2053,-44.1908
1.59983E+15,1,-0.79934,-0.03711,-0.51271
1.59983E+15,2,27.40562,118.28974,-43.09214
1.59983E+15,1,-0.70949,-0.02197,-0.43214
1.59983E+15,2,27.46666,124.21033,-44.49599
1.59983E+15,1,-0.74319,-0.06299,-0.48146
1.59983E+15,2,29.60295,128.29981,-46.14399
1.59983E+15,1,-0.77346,-0.11426,-0.69485
1.59983E+15,2,29.60295,124.21033,-43.94665
1.59983E+15,1,-0.78713,-0.13623,-0.84085
1.59983E+15,2,25.8797,116.21448,-41.01688
1.59983E+15,1,-0.77639,-0.10205,-0.68801
1.59983E+15,2,23.92651,114.68856,-39.85717
1.59983E+15,1,-0.6802,-0.05957,-0.51955
1.59983E+15,2,25.02518,116.09241,-40.65065
1.59983E+15,1,-0.61428,-0.04932,-0.45607
1.59983E+15,2,27.71081,128.36085,-44.98428
1.59983E+15,1,-0.6006,-0.08692,-0.61672
1.59983E+15,2,29.96918,138.0047,-49.31791
1.59983E+15,1,-0.64992,-0.16309,-0.85305
1.59983E+15,2,29.60295,136.72292,-48.76858
1.59983E+15,1,-0.68899,-0.1963,-0.95462
1.59983E+15,2,25.45244,123.41685,-44.55702
1.59983E+15,1,-0.66604,-0.18995,-0.87259
1.59983E+15,2,23.31614,110.04975,-39.79614
1.59983E+15,1,-0.57179,-0.16163,-0.72317
1.59983E+15,2,24.47584,106.14338,-37.96503
1.59983E+15,1,-0.50441,-0.11914,-0.59719
1.59983E+15,2,25.8797,111.33152,-40.16236
1.59983E+15,1,-0.53322,-0.14747,-0.66115
1.59983E+15,2,27.64977,122.013,-43.88562
1.59983E+15,1,-0.53566,-0.19581,-0.81106
1.59983E+15,2,27.77184,129.21537,-45.8388
1.59983E+15,1,-0.52541,-0.20801,-0.89358
1.59983E+15,2,27.71081,128.05567,-44.55702
1.59983E+15,1,-0.53664,-0.23634,-0.92532
1.59983E+15,2,26.79525,119.93774,-42.42073
1.59983E+15,1,-0.44777,-0.21827,-0.82473
1.59983E+15,2,25.69658,118.04559,-42.84799
1.59983E+15,1,-0.44484,-0.15625,-0.80764
1.59983E+15,2,27.28355,120.54811,-43.82458
1.59983E+15,1,-0.46437,-0.16016,-0.72219
1.59983E+15,2,27.46666,123.23374,-45.71673
1.59983E+15,1,-0.45412,-0.21143,-0.74172
1.59983E+15,2,27.0394,125.309,-46.38813
1.59983E+15,1,-0.48488,-0.29054,-0.99564
1.59983E+15,2,25.63555,117.31315,-43.0311
1.59983E+15,1,-0.38673,-0.28809,-1.04495
1.59983E+15,2,23.01096,104.98367,-39.36888
1.59983E+15,1,-0.33448,-0.23389,-0.93411
1.59983E+15,2,23.19407,100.10071,-38.45332
1.59983E+15,1,-0.40968,-0.20557,-0.79592
1.59983E+15,2,24.9031,109.01212,-41.01688
1.59983E+15,1,-0.3921,-0.18458,-0.68508
1.59983E+15,2,26.73421,120.48708,-44.49599
1.59983E+15,1,-0.30323,-0.22608,-0.70559
1.59983E+15,2,28.32118,130.43611,-46.87643
1.59983E+15,1,-0.32765,-0.29347,-0.88479
1.59983E+15,2,29.23673,138.30988,-48.09717
1.59983E+15,1,-0.29444,-0.34718,-1.11966
1.59983E+15,2,27.95495,127.07907,-43.88562
1.59983E+15,1,-0.20753,-0.32423,-1.12845
1.59983E+15,2,25.45244,112.06397,-41.26102
1.59983E+15,1,-0.20557,-0.27491,-0.98441
1.59983E+15,2,23.37718,105.83819,-40.95584
1.59983E+15,1,-0.25782,-0.25147,-0.82522
1.59983E+15,2,24.41481,106.93686,-41.44414
1.59983E+15,1,-0.21924,-0.24464,-0.70412
1.59983E+15,2,26.61214,121.28056,-46.57125
1.59983E+15,1,-0.20753,-0.30323,-0.81057
1.59983E+15,2,29.23673,130.61922,-47.66991
