\,Sensor id,Value 0,Value 1,Value 2  
1.59982E+15,2,-17.09037,-81.54546,28.26014
1.59982E+15,1,-0.65481,-0.11573,-0.65773
1.59982E+15,2,-16.23585,-79.16501,27.71081
1.59982E+15,1,-0.66994,-0.13038,-0.69436
1.59982E+15,2,-16.78518,-78.43257,27.40562
1.59982E+15,1,-0.6802,-0.13184,-0.7217
1.59982E+15,2,-17.57866,-80.14161,27.28355
1.59982E+15,1,-0.69338,-0.13184,-0.7344
1.59982E+15,2,-17.94488,-83.01035,27.95495
1.59982E+15,1,-0.66897,-0.12256,-0.69826
1.59982E+15,2,-18.61629,-83.80383,28.50429
1.59982E+15,1,-0.69729,-0.1084,-0.70461
1.59982E+15,2,-18.98251,-82.39998,28.01599
1.59982E+15,3,-48.46,-9.54,45.69
1.59982E+15,1,-0.73782,-0.09864,-0.68313
1.59982E+15,2,-18.25007,-78.67672,27.34458
1.59982E+15,1,-0.73782,-0.07666,-0.6343
1.59982E+15,2,-16.66311,-75.86901,26.42903
1.59982E+15,1,-0.72805,-0.0708,-0.63723
1.59982E+15,2,-16.90725,-78.73775,26.91733
1.59982E+15,1,-0.74221,-0.07471,-0.63039
1.59982E+15,2,-17.21244,-79.83642,27.10044
1.59982E+15,1,-0.74075,-0.09668,-0.65871
1.59982E+15,2,-16.60207,-79.89746,27.5277
1.59982E+15,1,-0.78811,-0.0918,-0.65383
1.59982E+15,2,-17.76177,-81.05716,27.77184
1.59982E+15,1,-0.77053,-0.08692,-0.62648
1.59982E+15,2,-17.21244,-82.52205,28.80947
1.59982E+15,1,-0.73147,-0.07715,-0.62648
1.59982E+15,2,-18.31111,-85.32975,30.51851
1.59982E+15,1,-0.77297,-0.07227,-0.64113
1.59982E+15,2,-18.7994,-87.2219,30.64058
1.59982E+15,1,-0.7637,-0.08106,-0.61672
1.59982E+15,2,-19.16562,-87.2219,30.3354
1.59982E+15,3,-53.5,-7.33,48.83
1.59982E+15,1,-0.82034,-0.05713,-0.54006
1.59982E+15,2,-18.49422,-82.15583,28.74844
1.59982E+15,1,-0.84719,-0.03516,-0.53175
1.59982E+15,2,-18.12799,-81.1182,28.44325
1.59982E+15,1,-0.81399,-0.01758,-0.48781
1.59982E+15,2,-18.31111,-81.48442,28.32118
1.59982E+15,1,-0.84475,-0.01514,-0.52052
1.59982E+15,2,-16.96829,-79.83642,28.32118
1.59982E+15,1,-0.8179,-0.02246,-0.55226
1.59982E+15,2,-16.96829,-82.82723,28.32118
1.59982E+15,1,-0.87942,-0.02832,-0.52199
1.59982E+15,2,-17.33451,-82.88827,28.56532
1.59982E+15,1,-0.90042,-0.01465,-0.50685
1.59982E+15,2,-18.98251,-84.04798,29.1757
1.59982E+15,1,-0.87112,0.00781,-0.42384
1.59982E+15,2,-18.7994,-87.52709,30.3354
1.59982E+15,1,-0.8428,0.01611,-0.42677
1.59982E+15,2,-17.57866,-88.25953,30.64058
1.59982E+15,1,-0.8218,-0.01367,-0.43703
1.59982E+15,2,-18.49422,-86.85568,30.15229
1.59982E+15,3,-57.1,-5.48,53.36
1.59982E+15,1,-0.85354,-0.00293,-0.4424
1.59982E+15,2,-17.51762,-83.01035,29.60295
1.59982E+15,1,-0.8887,0.00928,-0.46144
1.59982E+15,2,-18.55525,-82.82723,29.11466
1.59982E+15,1,-0.90335,0.01953,-0.36378
1.59982E+15,2,-18.73836,-80.56887,29.1757
1.59982E+15,1,-0.86917,0.03418,-0.40284
1.59982E+15,2,-17.88385,-80.87405,29.66399
1.59982E+15,1,-0.84671,0.01807,-0.42238
1.59982E+15,2,-18.86044,-82.33894,28.74844
1.59982E+15,1,-0.90091,0.01709,-0.43458
1.59982E+15,2,-18.06696,-81.91168,29.1757
1.59982E+15,1,-0.9346,0.03858,-0.44142
1.59982E+15,2,-19.89807,-84.78042,30.21332
1.59982E+15,1,-0.97317,0.06934,-0.33985
1.59982E+15,2,-19.40977,-85.87909,30.88473
1.59982E+15,1,-0.95218,0.08545,-0.31104
1.59982E+15,2,-19.59288,-87.28294,31.00681
1.59982E+15,1,-0.92386,0.1211,-0.12598
1.59982E+15,2,-17.88385,-80.75198,28.32118
1.59982E+15,3,-62.36,-3.25,58.44
1.59982E+15,1,-0.86917,0.14063,-0.0708
1.59982E+15,2,-11.65807,-61.40324,21.79022
1.59982E+15,1,-0.85061,0.14649,-0.06983
1.59982E+15,2,-7.50755,-40.04028,13.55022
1.59982E+15,1,-0.88821,0.14405,-0.06543
1.59982E+15,2,-3.66222,-20.38636,6.53096
1.59982E+15,1,-0.92776,0.11719,-0.15088
1.59982E+15,2,-0.24415,-1.58696,0.18311
1.59982E+15,1,-0.93753,0.14502,-0.14844
1.59982E+15,2,2.86874,11.16977,-4.4557
1.59982E+15,1,-0.91946,0.14893,-0.06787
1.59982E+15,2,5.92059,25.69658,-9.58281
1.59982E+15,1,-0.87454,0.15528,-0.02832
1.59982E+15,2,9.46074,45.77776,-15.93066
1.59982E+15,1,-0.87649,0.12061,-0.05176
1.59982E+15,2,13.8554,65.06546,-21.6071
1.59982E+15,1,-0.90188,0.13184,-0.09473
1.59982E+15,2,17.33451,84.47523,-27.64977
1.59982E+15,1,-0.86184,0.1128,-0.23487
1.59982E+15,2,20.20325,92.47108,-31.06784
1.59982E+15,3,-67.55,-1.48,62.41
1.59982E+15,1,-0.94339,0.08399,-0.28224
1.59982E+15,2,20.50844,93.99701,-32.53273
1.59982E+15,1,-0.90188,0.0586,-0.28272
1.59982E+15,2,22.33955,95.88916,-33.20414
1.59982E+15,1,-0.87405,0.0376,-0.30763
1.59982E+15,2,21.79022,94.85153,-32.89895
1.59982E+15,1,-0.88723,0.03662,-0.27198
1.59982E+15,2,21.6071,94.42427,-32.16651
1.59982E+15,1,-0.88137,0.02197,-0.36378
1.59982E+15,2,21.79022,94.42427,-32.89895
1.59982E+15,1,-0.85452,-0.00928,-0.43898
1.59982E+15,2,20.32533,96.80471,-34.36384
1.59982E+15,1,-0.87307,-0.01318,-0.50392
1.59982E+15,2,19.2877,95.58397,-34.11969
1.59982E+15,1,-0.87356,-0.02295,-0.56301
1.59982E+15,2,19.16562,94.66842,-33.20414
1.59982E+15,1,-0.87307,-0.0127,-0.60549
1.59982E+15,2,18.86044,92.22694,-32.34962
1.59982E+15,1,-0.86282,0.01563,-0.56252
1.59982E+15,2,19.59288,91.18931,-32.65481
1.59982E+15,3,-63.49,-1.87,61.35
1.59982E+15,1,-0.85159,0.01709,-0.52443
1.59982E+15,2,21.66814,86.48946,-31.06784
1.59982E+15,1,-0.84622,-0.02393,-0.5049
1.59982E+15,2,20.56948,80.08057,-29.48088
1.59982E+15,1,-0.84915,-0.08057,-0.57375
1.59982E+15,2,19.77599,77.39494,-28.1991
1.59982E+15,1,-0.78616,-0.08887,-0.63381
1.59982E+15,2,17.27348,74.34309,-28.13807
1.59982E+15,1,-0.79739,-0.05908,-0.58058
1.59982E+15,2,17.02933,79.04294,-29.11466
1.59982E+15,1,-0.77444,-0.02393,-0.54396
1.59982E+15,2,18.61629,80.50783,-29.66399
1.59982E+15,1,-0.76418,-0.02979,-0.48341
1.59982E+15,2,18.7994,79.53124,-30.3354
1.59982E+15,1,-0.82327,-0.06494,-0.55959
1.59982E+15,2,18.98251,81.30131,-30.03021
1.59982E+15,1,-0.75393,-0.1128,-0.68313
1.59982E+15,2,17.33451,79.65331,-29.96918
1.59982E+15,1,-0.80715,-0.10303,-0.66408
1.59982E+15,2,16.54103,81.66753,-29.96918
1.59982E+15,1,-0.79006,-0.06543,-0.63576
1.59982E+15,2,16.96829,80.01953,-29.78607
1.59982E+15,3,-59.36,-3.99,55.39
1.59982E+15,1,-0.75295,-0.0542,-0.52589
1.59982E+15,2,17.02933,76.41835,-27.89392
1.59982E+15,1,-0.76565,-0.06641,-0.55177
1.59982E+15,2,16.96829,75.13657,-27.28355
1.59982E+15,1,-0.73537,-0.10205,-0.59963
1.59982E+15,2,15.9917,77.8222,-27.5277
1.59982E+15,1,-0.72365,-0.09424,-0.60988
1.59982E+15,2,16.90725,82.2779,-29.1757
1.59982E+15,1,-0.73489,-0.09033,-0.62014
1.59982E+15,2,18.86044,83.86486,-30.03021
1.59982E+15,1,-0.69826,-0.11182,-0.59816
1.59982E+15,2,19.2877,83.37657,-29.29777
1.59982E+15,1,-0.68361,-0.13135,-0.67287
1.59982E+15,2,18.12799,84.23109,-29.05362
1.59982E+15,1,-0.67678,-0.14209,-0.73293
1.59982E+15,2,15.32029,83.68175,-29.23673
1.59982E+15,1,-0.6592,-0.1294,-0.76955
1.59982E+15,2,15.93066,84.47523,-29.23673
1.59982E+15,1,-0.66799,-0.11768,-0.79641
1.59982E+15,2,16.54103,83.13242,-29.23673
1.59982E+15,3,-53.77,-6.45,50.78
1.59982E+15,1,-0.68508,-0.11817,-0.77297
1.59982E+15,2,16.72414,79.34812,-28.50429
1.59982E+15,1,-0.63967,-0.1377,-0.76223
1.59982E+15,2,16.84622,77.08975,-27.95495
1.59982E+15,1,-0.61281,-0.15528,-0.72317
1.59982E+15,2,16.35792,78.55464,-28.50429
1.59982E+15,1,-0.60939,-0.14454,-0.71242
1.59982E+15,2,16.84622,80.69094,-28.56532
1.59982E+15,1,-0.56594,-0.13428,-0.70217
1.59982E+15,2,18.49422,81.30131,-28.6874
1.59982E+15,1,-0.584,-0.15723,-0.75735
1.59982E+15,2,20.02014,81.48442,-28.87051
1.59982E+15,1,-0.605,-0.19727,-0.87259
1.59982E+15,2,19.10459,76.90664,-28.50429
1.59982E+15,1,-0.57961,-0.21094,-0.87551
1.59982E+15,2,18.00592,76.35731,-28.6874
1.59982E+15,1,-0.57082,-0.18653,-0.82229
1.59982E+15,2,17.33451,76.54042,-29.05362
1.59982E+15,1,-0.57717,-0.16797,-0.77102
1.59982E+15,2,16.78518,75.6859,-28.80947
1.59982E+15,3,-49.32,-8.36,46.67
1.59982E+15,1,-0.53078,-0.18311,-0.75344
1.59982E+15,2,17.6397,76.84561,-28.38221
1.59982E+15,1,-0.56154,-0.2002,-0.83303
1.59982E+15,2,16.11377,77.70013,-29.1757
1.59982E+15,1,-0.55617,-0.1919,-0.81985
1.59982E+15,2,16.35792,79.95849,-29.72503
1.59982E+15,1,-0.48976,-0.15625,-0.77004
1.59982E+15,2,18.86044,81.1182,-29.96918
1.59982E+15,1,-0.49709,-0.16602,-0.71926
1.59982E+15,2,19.95911,82.39998,-30.39644
1.59982E+15,1,-0.47951,-0.19922,-0.73098
1.59982E+15,2,21.36296,83.37657,-30.45747
1.59982E+15,1,-0.47365,-0.25636,-0.8218
1.59982E+15,2,18.86044,83.9259,-31.12888
1.59982E+15,1,-0.51125,-0.27589,-0.90774
1.59982E+15,2,17.21244,86.12323,-31.43406
1.59982E+15,1,-0.45509,-0.25929,-0.94436
1.59982E+15,2,16.29688,82.94931,-29.96918
1.59982E+15,1,-0.41115,-0.24171,-0.89944
1.59982E+15,2,15.74755,77.8222,-28.38221
1.59982E+15,3,-44.16,-10.57,43.91
1.59982E+15,1,-0.45997,-0.24171,-0.90725
1.59982E+15,2,15.9917,77.27287,-28.13807
1.59982E+15,1,-0.40773,-0.24024,-0.89456
1.59982E+15,2,15.5034,76.05213,-28.6874
1.59982E+15,1,-0.39894,-0.25147,-0.8638
1.59982E+15,2,16.35792,81.36235,-30.27436
1.59982E+15,1,-0.37062,-0.23975,-0.89163
1.59982E+15,2,16.84622,82.88827,-30.39644
1.59982E+15,1,-0.31202,-0.25831,-0.84329
1.59982E+15,2,17.45659,80.81301,-29.1757
1.59982E+15,1,-0.27345,-0.27198,-0.87942
1.59982E+15,2,17.09037,78.9819,-28.1991
1.59982E+15,1,-0.30958,-0.28126,-0.91849
1.59982E+15,2,16.90725,78.55464,-28.44325
1.59982E+15,1,-0.33888,-0.27345,-0.91653
1.59982E+15,2,17.02933,80.26368,-29.60295
1.59982E+15,1,-0.34181,-0.28321,-0.95657
1.59982E+15,2,17.21244,79.71435,-29.72503
1.59982E+15,1,-0.33546,-0.30958,-0.97171
1.59982E+15,2,16.17481,77.02872,-28.50429
1.59982E+15,3,-38.07,-12.62,42.37
1.59982E+15,1,-0.26075,-0.30616,-0.97269
1.59982E+15,2,16.23585,75.38072,-27.71081
1.59982E+15,1,-0.20557,-0.27638,-0.91018
1.59982E+15,2,15.25925,73.67168,-28.87051
1.59982E+15,1,-0.24854,-0.2544,-0.85549
1.59982E+15,2,16.66311,77.76116,-30.09125
1.59982E+15,1,-0.18458,-0.25391,-0.82522
1.59982E+15,2,18.86044,77.21183,-29.05362
1.59982E+15,1,-0.20362,-0.28565,-0.87161
1.59982E+15,2,19.53185,79.59227,-29.90814
1.59982E+15,1,-0.23927,-0.31739,-0.96243
1.59982E+15,2,18.86044,79.04294,-29.29777
1.59982E+15,1,-0.20508,-0.30372,-0.92483
1.59982E+15,2,18.31111,77.27287,-28.6874
1.59982E+15,1,-0.26075,-0.30177,-0.9263
1.59982E+15,2,19.22666,79.89746,-29.54192
1.59982E+15,1,-0.25391,-0.32716,-0.93069
1.59982E+15,2,17.70074,78.18842,-29.41984
1.59982E+15,1,-0.20215,-0.34376,-0.90872
1.59982E+15,2,17.21244,79.95849,-30.09125
1.59982E+15,3,-31.73,-13.96,40.36
1.59982E+15,1,-0.18506,-0.33985,-0.98733
1.59982E+15,2,16.90725,82.33894,-31.00681
1.59982E+15,1,-0.11573,-0.30616,-0.93265
1.59982E+15,2,17.70074,82.46101,-31.18992
1.59982E+15,1,-0.08496,-0.30811,-0.88235
1.59982E+15,2,19.40977,83.19346,-30.70162
1.59982E+15,1,-0.04541,-0.31397,-0.85891
1.59982E+15,2,19.2877,81.54546,-30.51851
1.59982E+15,1,-0.02539,-0.33302,-0.87551
1.59982E+15,2,19.83703,82.2779,-30.70162
1.59982E+15,1,-0.02002,-0.34767,-0.92776
1.59982E+15,2,19.40977,83.01035,-31.06784
1.59982E+15,1,-0.02393,-0.34181,-0.93313
1.59982E+15,2,21.30192,86.30634,-31.73925
1.59982E+15,1,-0.01074,-0.37111,-0.92239
1.59982E+15,2,18.86044,83.37657,-30.64058
1.59982E+15,1,-0.06397,-0.39113,-0.98489
1.59982E+15,2,18.18903,81.54546,-29.66399
1.59982E+15,1,-0.04395,-0.37696,-1.02835
1.59982E+15,2,16.35792,78.92087,-28.99258
1.59982E+15,1,-0.00879,-0.3545,-1.03421
1.59982E+15,2,17.39555,77.76116,-28.6874
1.59982E+15,3,-25.11,-15.67,41.04
1.59982E+15,1,-0.00195,-0.34181,-0.98685
1.59982E+15,2,18.73836,80.38575,-29.23673
1.59982E+15,1,0.01465,-0.34474,-0.93606
1.59982E+15,2,20.38636,85.20768,-30.51851
1.59982E+15,1,0.02295,-0.37306,-0.9053
1.59982E+15,2,20.63051,88.25953,-31.25095
1.59982E+15,1,0.1084,-0.37989,-0.88723
1.59982E+15,2,18.06696,88.19849,-31.73925
1.59982E+15,1,0.17725,-0.38673,-0.89895
1.59982E+15,2,20.14222,84.23109,-30.45747
1.59982E+15,1,0.12745,-0.39308,-0.94778
1.59982E+15,2,18.06696,82.58309,-30.57955
1.59982E+15,1,0.16309,-0.37306,-0.90579
1.59982E+15,2,19.16562,81.24027,-29.60295
1.59982E+15,1,0.15772,-0.37452,-0.85549
1.59982E+15,2,19.89807,81.78961,-29.48088
1.59982E+15,1,0.1753,-0.38331,-0.83157
1.59982E+15,2,18.61629,80.20264,-29.35881
1.59982E+15,1,0.18848,-0.3882,-0.90481
1.59982E+15,2,17.27348,78.24946,-28.93155
1.59982E+15,3,-17.81,-16.54,41.35
1.59982E+15,1,0.11084,-0.46144,-1.15287
1.59982E+15,2,13.06192,57.43583,-20.20325
1.59982E+15,1,0.03174,-0.50783,-1.27787
1.59982E+15,2,5.49333,36.4391,-13.67229
1.59982E+15,1,0.03467,-0.50734,-1.3477
1.59982E+15,2,0.67141,14.03851,-5.73748
1.59982E+15,1,0.09375,-0.43947,-1.20707
1.59982E+15,2,-2.56355,-9.3997,2.56355
1.59982E+15,1,0.14405,-0.42189,-1.05325
1.59982E+15,2,-6.28681,-30.21332,10.5594
1.59982E+15,1,0.10645,-0.45705,-1.07572
1.59982E+15,2,-12.51259,-47.36473,16.23585
1.59982E+15,1,0.03369,-0.45558,-1.18558
1.59982E+15,2,-18.00592,-62.07465,21.91229
1.59982E+15,1,0.09278,-0.44435,-1.22416
1.59982E+15,2,-19.10459,-75.93005,27.58873
1.59982E+15,1,0.1963,-0.4507,-1.11527
1.59982E+15,2,-20.87466,-93.20353,34.18073
1.59982E+15,1,0.24415,-0.42872,-0.97757
1.59982E+15,2,-24.53688,-105.47197,37.96503
1.59982E+15,3,-4.69,-16.58,43.6
1.59982E+15,1,0.21485,-0.3882,-0.90237
1.59982E+15,2,-24.96414,-111.94189,40.71169
1.59982E+15,1,0.10401,-0.36769,-0.84964
1.59982E+15,2,-26.06281,-107.6693,39.30784
1.59982E+15,1,0.07959,-0.34474,-0.81008
1.59982E+15,2,-23.01096,-100.22279,38.20917
1.59982E+15,1,0.0835,-0.33546,-0.81887
1.59982E+15,2,-22.27851,-92.10486,35.15732
1.59982E+15,1,0.12207,-0.33448,-0.85549
1.59982E+15,2,-19.47081,-86.67257,32.83792
1.59982E+15,1,0.08692,-0.34376,-0.88333
1.59982E+15,2,-17.09037,-84.4142,32.04443
1.59982E+15,1,0.01416,-0.34376,-0.88626
1.59982E+15,2,-16.05274,-83.86486,31.73925
1.59982E+15,1,-0.08838,-0.34669,-0.94729
1.59982E+15,2,-16.17481,-82.7662,29.8471
1.59982E+15,1,-0.14209,-0.37111,-0.99857
1.59982E+15,2,-16.41896,-80.81301,28.56532
1.59982E+15,1,-0.13428,-0.38136,-1.01907
1.59982E+15,2,-16.66311,-80.38575,28.07703
1.59982E+15,3,-16.8,-17.36,41.73
1.59982E+15,1,-0.10059,-0.36525,-0.96243
1.59982E+15,2,-18.37214,-80.56887,28.38221
1.59982E+15,1,-0.10596,-0.34767,-0.90286
1.59982E+15,2,-19.10459,-82.46101,29.35881
1.59982E+15,1,-0.09229,-0.33448,-0.84817
1.59982E+15,2,-19.22666,-79.83642,29.11466
1.59982E+15,1,-0.07715,-0.31788,-0.84622
1.59982E+15,2,-19.2877,-78.73775,28.44325
1.59982E+15,1,-0.06397,-0.30909,-0.87796
1.59982E+15,2,-18.18903,-80.69094,29.23673
1.59982E+15,1,-0.07129,-0.30909,-0.89114
1.59982E+15,2,-17.21244,-80.08057,29.23673
1.59982E+15,1,-0.12061,-0.30567,-0.92727
1.59982E+15,2,-17.45659,-83.01035,30.09125
1.59982E+15,1,-0.14991,-0.31153,-0.92337
1.59982E+15,2,-18.12799,-84.10901,29.8471
1.59982E+15,1,-0.21583,-0.32569,-0.98636
1.59982E+15,2,-18.31111,-81.24027,28.74844
1.59982E+15,1,-0.20264,-0.31104,-1.00003
1.59982E+15,2,-18.49422,-82.52205,29.11466
1.59982E+15,3,-22.42,-16.11,40.68
1.59982E+15,1,-0.22315,-0.32032,-0.98001
1.59982E+15,2,-18.18903,-81.85064,28.93155
1.59982E+15,1,-0.2588,-0.31495,-0.9805
1.59982E+15,2,-18.49422,-82.82723,30.21332
1.59982E+15,1,-0.23438,-0.29395,-0.91018
1.59982E+15,2,-18.49422,-82.15583,29.78607
1.59982E+15,1,-0.24366,-0.29395,-0.95022
1.59982E+15,2,-16.90725,-79.22605,28.99258
1.59982E+15,1,-0.23096,-0.29005,-0.9302
1.59982E+15,2,-17.94488,-78.24946,28.44325
1.59982E+15,1,-0.23829,-0.28614,-0.89163
1.59982E+15,2,-16.96829,-77.45598,28.50429
1.59982E+15,1,-0.27393,-0.27052,-0.90481
1.59982E+15,2,-18.00592,-79.83642,28.62636
1.59982E+15,1,-0.30519,-0.26954,-0.87307
1.59982E+15,2,-18.37214,-82.21686,28.74844
1.59982E+15,1,-0.26319,-0.25977,-0.89505
1.59982E+15,2,-17.39555,-83.86486,29.23673
1.59982E+15,1,-0.29786,-0.27882,-0.88284
1.59982E+15,2,-19.04355,-85.63494,28.26014
1.59982E+15,3,-29.22,-15.22,41.43
1.59982E+15,1,-0.33204,-0.26856,-0.86477
1.59982E+15,2,-17.82281,-85.81805,29.72503
1.59982E+15,1,-0.37452,-0.26026,-0.84817
1.59982E+15,2,-17.88385,-84.59731,29.29777
1.59982E+15,1,-0.4463,-0.25929,-0.87161
1.59982E+15,2,-17.94488,-79.89746,28.38221
1.59982E+15,1,-0.41554,-0.24805,-0.89993
1.59982E+15,2,-17.76177,-77.27287,27.28355
1.59982E+15,1,-0.37989,-0.22901,-0.85012
1.59982E+15,2,-16.84622,-74.64827,26.61214
1.59982E+15,1,-0.40382,-0.20753,-0.83157
1.59982E+15,2,-15.68651,-74.95346,27.46666
1.59982E+15,1,-0.39845,-0.21436,-0.80569
1.59982E+15,2,-16.11377,-78.06635,28.32118
1.59982E+15,1,-0.459,-0.23487,-0.85989
1.59982E+15,2,-16.66311,-76.72353,27.77184
1.59982E+15,1,-0.46779,-0.2505,-0.90725
1.59982E+15,2,-18.31111,-79.4702,27.77184
1.59982E+15,1,-0.45656,-0.22999,-0.84378
1.59982E+15,2,-18.31111,-81.24027,28.74844
1.59982E+15,3,-36.47,-13.33,41.36
1.59982E+15,1,-0.47755,-0.22559,-0.84085
1.59982E+15,2,-18.98251,-81.72857,28.80947
1.59982E+15,1,-0.53615,-0.22803,-0.85257
1.59982E+15,2,-19.65392,-81.1182,28.74844
1.59982E+15,1,-0.48732,-0.20508,-0.83401
1.59982E+15,2,-19.77599,-77.63909,27.46666
1.59982E+15,1,-0.4922,-0.19141,-0.82034
1.59982E+15,2,-18.43318,-75.93005,26.61214
1.59982E+15,1,-0.50783,-0.18555,-0.77248
1.59982E+15,2,-16.72414,-76.41835,27.46666
1.59982E+15,1,-0.50343,-0.18946,-0.77834
1.59982E+15,2,-16.35792,-77.63909,27.77184
1.59982E+15,1,-0.54445,-0.21192,-0.84231
1.59982E+15,2,-17.57866,-79.71435,27.95495
1.59982E+15,1,-0.59035,-0.21339,-0.88577
1.59982E+15,2,-18.49422,-81.78961,28.26014
1.59982E+15,1,-0.53761,-0.19385,-0.83792
1.59982E+15,2,-18.49422,-84.96353,29.66399
1.59982E+15,1,-0.56691,-0.16456,-0.7637
1.59982E+15,2,-19.71496,-85.69597,29.35881
1.59982E+15,1,-0.59474,-0.16651,-0.77395
1.59982E+15,2,-18.7994,-85.69597,29.72503
1.59982E+15,3,-41.68,-11.87,43.97
1.59982E+15,1,-0.59426,-0.16944,-0.77395
1.59982E+15,2,-19.71496,-84.23109,28.6874
1.59982E+15,1,-0.6802,-0.16065,-0.79885
1.59982E+15,2,-19.2877,-80.6299,27.40562
1.59982E+15,1,-0.64553,-0.13868,-0.74465
1.59982E+15,2,-18.49422,-81.36235,27.77184
1.59982E+15,1,-0.62697,-0.11182,-0.66018
1.59982E+15,2,-17.57866,-81.24027,27.89392
1.59982E+15,1,-0.65773,-0.11182,-0.65236
1.59982E+15,2,-16.78518,-79.34812,27.40562
1.59982E+15,1,-0.66457,-0.12354,-0.68313
1.59982E+15,2,-16.84622,-78.49361,27.16147
1.59982E+15,1,-0.69094,-0.1294,-0.7217
1.59982E+15,2,-17.09037,-79.71435,27.28355
1.59982E+15,1,-0.6924,-0.13428,-0.73537
1.59982E+15,2,-17.88385,-83.55968,27.95495
1.59982E+15,1,-0.66848,-0.12354,-0.69826
1.59982E+15,2,-18.61629,-84.84146,28.74844
1.59982E+15,1,-0.69338,-0.10254,-0.69729
1.59982E+15,2,-18.61629,-83.31553,28.44325
1.59982E+15,3,-47.74,-9.79,46.33
1.59982E+15,1,-0.72951,-0.09717,-0.67727
1.59982E+15,2,-18.31111,-79.53124,27.28355
1.59982E+15,1,-0.73293,-0.08057,-0.64504
1.59982E+15,2,-16.84622,-75.62487,26.06281
1.59982E+15,1,-0.74905,-0.06885,-0.62697
1.59982E+15,2,-16.78518,-77.08975,26.73421
1.59982E+15,1,-0.74172,-0.07178,-0.63625
1.59982E+15,2,-17.27348,-78.85983,26.30696
1.59982E+15,1,-0.74758,-0.10108,-0.66018
1.59982E+15,2,-17.02933,-80.14161,27.71081
1.59982E+15,1,-0.79641,-0.08643,-0.64748
1.59982E+15,2,-17.21244,-80.81301,28.1991
1.59982E+15,1,-0.76565,-0.08545,-0.61721
1.59982E+15,2,-17.21244,-82.58309,28.93155
1.59982E+15,1,-0.7383,-0.08155,-0.60646
1.59982E+15,2,-18.7994,-85.32975,30.45747
1.59982E+15,1,-0.76516,-0.06934,-0.62258
1.59982E+15,2,-18.61629,-86.61153,30.88473
1.59982E+15,1,-0.74807,-0.07324,-0.61281
1.59982E+15,2,-18.7994,-86.24531,30.3354
1.59982E+15,3,-53.2,-7.4,49.04
1.59982E+15,1,-0.81643,-0.05713,-0.55812
1.59982E+15,2,-18.7994,-81.17924,28.56532
1.59982E+15,1,-0.83889,-0.03662,-0.55422
1.59982E+15,2,-18.12799,-80.26368,28.1991
1.59982E+15,1,-0.8179,-0.02149,-0.50734
1.59982E+15,2,-18.37214,-80.20264,27.64977
1.59982E+15,1,-0.84475,-0.01904,-0.54299
1.59982E+15,2,-17.21244,-79.40916,28.07703
1.59982E+15,1,-0.81497,-0.02441,-0.57472
1.59982E+15,2,-17.21244,-82.64412,28.44325
1.59982E+15,1,-0.88479,-0.02979,-0.55373
1.59982E+15,2,-17.21244,-83.07138,29.1757
1.59982E+15,1,-0.89846,-0.01563,-0.53127
1.59982E+15,2,-19.2877,-85.14664,29.54192
1.59982E+15,1,-0.88186,0.00928,-0.43019
1.59982E+15,2,-18.61629,-88.8699,30.39644
1.59982E+15,1,-0.84964,0.01904,-0.41408
1.59982E+15,2,-17.82281,-90.15168,30.64058
1.59982E+15,1,-0.82034,-0.00293,-0.41993
1.59982E+15,2,-17.82281,-88.50368,29.96918
1.59982E+15,3,-57.09,-5.51,53.33
1.59982E+15,1,-0.85891,-0.00391,-0.41896
1.59982E+15,2,-17.82281,-84.84146,29.48088
1.59982E+15,1,-0.88137,0.00684,-0.42433
1.59982E+15,2,-18.73836,-83.55968,29.41984
1.59982E+15,1,-0.90677,0.02539,-0.33399
1.59982E+15,2,-18.37214,-79.89746,29.48088
1.59982E+15,1,-0.86087,0.04053,-0.3838
1.59982E+15,2,-17.94488,-80.81301,29.48088
1.59982E+15,1,-0.84866,0.02197,-0.4131
1.59982E+15,2,-18.49422,-81.36235,29.05362
1.59982E+15,1,-0.89016,0.01758,-0.45216
1.59982E+15,2,-18.12799,-81.85064,29.23673
1.59982E+15,1,-0.92581,0.03467,-0.44337
1.59982E+15,2,-19.95911,-84.96353,30.21332
1.59982E+15,1,-0.97122,0.06153,-0.34181
1.59982E+15,2,-19.77599,-86.00116,30.27436
1.59982E+15,1,-0.95364,0.07471,-0.30128
1.59982E+15,2,-19.77599,-86.67257,30.76266
1.59982E+15,1,-0.92337,0.07813,-0.26807
1.59982E+15,2,-19.2877,-86.12323,30.94577
1.59982E+15,3,-62.73,-3.28,58.6
1.59982E+15,1,-0.918,0.08008,-0.29542
1.59982E+15,2,-18.31111,-85.5739,30.82369
1.59982E+15,1,-0.91214,0.12647,-0.11475
1.59982E+15,2,-13.36711,-63.17331,23.01096
1.59982E+15,1,-0.87893,0.18409,-0.02246
1.59982E+15,2,-6.83615,-40.52858,13.42814
1.59982E+15,1,-0.89065,0.19337,0.08203
1.59982E+15,2,-3.60118,-19.83703,5.61541
1.59982E+15,1,-0.93362,0.17188,0.00195
1.59982E+15,2,1.09867,4.63881,-1.83111
1.59982E+15,1,-0.95218,0.13721,-0.13721
1.59982E+15,2,5.00504,21.30192,-8.48415
1.59982E+15,1,-0.94681,0.13526,-0.11377
1.59982E+15,2,8.48415,37.35466,-13.30607
